16.187413	17.747649	0
16.919600	14.847237	0
8.515360	7.727119	1
6.881865	8.118027	1
7.781934	6.938442	1
-1.147507	-2.792054	2
15.633456	15.491052	0
-1.095063	-1.742351	2
9.051888	9.332242	1
15.027997	15.425531	0
7.582368	7.194753	1
-0.055534	1.624310	2
-0.230810	-0.181659	2
15.351627	13.097555	0
15.856150	14.476076	0
-0.133113	-0.341958	2
8.166233	8.617482	1
1.631651	2.829257	2
14.917791	13.485517	0
8.134074	6.473493	1
-0.887574	-1.298490	2
7.764364	9.327398	1
16.011715	16.546608	0
15.668888	17.116380	0
16.146513	16.200886	0
15.319155	16.261553	0
17.051352	16.338451	0
8.659674	8.866415	1
7.561376	8.549796	1
16.020143	15.179575	0
8.182340	9.299377	1
17.746774	18.718256	0
7.464208	8.880801	1
16.081222	17.777430	0
14.469385	14.787777	0
8.392710	6.864599	1
7.659537	6.426178	1
-1.295282	-0.044793	2
0.098080	0.337818	2
7.186479	7.165932	1
15.618077	17.354157	0
8.691629	9.012205	1
8.337043	8.450291	1
6.186047	8.669927	1
0.533797	-0.735540	2
16.150983	17.683063	0
-2.060141	-2.255994	2
1.041267	2.935789	2
8.173891	8.715635	1
-0.554763	-1.100274	2
15.759309	16.311036	0
9.158477	9.467619	1
15.317063	15.682070	0
1.160026	0.869316	2
15.033149	17.606039	0
15.571664	16.120500	0
7.464593	7.782458	1
8.724520	9.861625	1
8.550542	9.318047	1
16.610789	17.796568	0
16.368391	16.807497	0
9.455471	8.998375	1
8.497869	6.915903	1
0.428970	1.717118	2
0.843872	-0.163143	2
15.871137	14.931080	0
15.927966	16.675980	0
7.278255	7.406795	1
14.716255	15.845933	0
0.724670	1.688105	2
18.163479	17.452633	0
1.388276	1.700818	2
15.886250	14.634029	0
15.450494	16.027079	0
7.762158	7.134749	1
3.103676	4.786842	2
0.985531	-0.343005	2
6.982943	7.634095	1
14.516107	15.616624	0
1.106929	2.054473	2
0.781946	3.258203	2
9.343732	7.919920	1
16.905898	17.661704	0
0.375477	0.675474	2
-0.548044	-1.309925	2
0.042273	-1.073031	2
7.166745	8.340560	1
-0.034578	-0.508946	2
15.284635	14.223658	0
1.580726	0.905829	2
13.816393	14.224103	0
17.025097	14.927294	0
15.279429	14.211095	0
-0.356523	-2.368368	2
15.491015	15.671472	0
0.251364	0.128509	2
1.653644	1.425843	2
7.278238	6.933944	1
16.193983	17.700030	0
8.968853	8.135315	1
8.672217	9.925133	1
15.923574	15.489557	0
16.911829	16.535517	0
8.471961	9.774997	1
0.057292	-1.401907	2
17.318829	16.421866	0
15.350706	14.550320	0
1.430556	1.122923	2
0.341432	0.964012	2
7.791204	6.592919	1
-0.887940	-0.166051	2
1.133725	2.337452	2
16.439280	15.891995	0
15.700224	16.060131	0
1.438439	1.009863	2
16.602316	15.454287	0
0.473666	-0.616324	2
7.166677	7.344149	1
9.384589	8.056551	1
0.748330	-0.513714	2
7.183418	7.361145	1
15.401285	15.280329	0
-1.208703	-1.361960	2
7.748427	8.105741	1
8.261335	8.968335	1
7.751694	7.194212	1
15.422166	15.020856	0
7.868529	7.691248	1
5.951182	6.182412	1
7.615712	5.542835	1
-0.869204	-0.788101	2
-0.289552	-1.427773	2
14.983872	14.554878	0
7.581119	8.247679	1
8.607239	8.650445	1
0.608176	0.498389	2
1.952863	1.833137	2
16.537353	15.700210	0
7.058734	6.589470	1
16.006927	16.093082	0
16.191740	16.111682	0
8.219514	8.783405	1
8.426629	8.728370	1
8.877656	7.754733	1
6.040090	5.733759	1
0.522451	-0.208872	2
6.529471	6.978554	1
16.162591	15.227990	0
8.131723	8.058619	1
6.333377	5.528723	1
14.790851	14.766088	0
-0.879438	-1.680277	2
-0.484662	-2.548417	2
-0.470388	0.314629	2
17.666848	17.780318	0
8.100560	9.393171	1
17.160889	19.316024	0
0.425664	0.207468	2
-0.332320	0.602304	2
15.560835	15.095215	0
15.302731	17.702503	0
6.922928	7.234957	1
16.281432	17.915607	0
15.502385	14.138594	0
8.682181	9.528075	1
16.385705	16.035938	0
8.364957	7.293187	1
7.470625	7.618526	1
15.264439	14.231953	0
0.046722	0.835343	2
16.859179	15.471945	0
17.386363	18.603221	0
7.673219	8.929757	1
0.092003	0.861950	2
17.075738	17.087204	0
8.253621	6.861572	1
-1.125701	-0.248728	2
6.614202	5.485375	1
-0.492430	-0.019307	2
8.889593	9.613148	1
0.684707	0.145447	2
0.055428	1.353904	2
14.770750	14.631619	0
6.324612	6.726507	1
1.115522	-0.528247	2
6.693037	7.255630	1
17.786339	15.518399	0
14.563902	16.236332	0
16.472452	17.119756	0
14.735399	14.717801	0
1.182268	1.834416	2
6.068342	6.318726	1
7.472251	7.283008	1
15.380109	15.609048	0
-0.563251	-0.996852	2
15.442803	16.352593	0
0.834093	2.176122	2
15.531978	15.865247	0
17.304472	18.261148	0
0.001576	-0.391311	2
8.765619	8.838599	1
7.761387	9.147567	1
1.102047	-0.337898	2
6.539047	6.006912	1
7.721729	6.673210	1
15.608194	15.290209	0
8.313419	8.850475	1
0.150626	-0.224305	2
-0.011039	0.969057	2
17.291499	18.069083	0
-0.979605	-0.674906	2
15.409233	15.133185	0
15.847420	15.146472	0
-0.174053	-0.958595	2
7.729729	9.378313	1
15.615146	15.879649	0
0.192543	1.335394	2
15.654906	15.417410	0
8.130725	8.111639	1
0.047425	0.809336	2
0.707602	-1.284469	2
-0.867127	-0.287598	2
15.999443	14.824118	0
1.058915	1.466007	2
8.163883	7.655005	1
18.101548	16.960534	0
7.743724	6.592490	1
8.398388	9.515537	1
-0.126310	1.565323	2
1.128559	2.428847	2
0.168221	-0.725080	2
8.267837	9.023051	1
16.497881	17.283016	0
7.032497	8.608972	1
8.619688	8.631517	1
7.855486	7.198571	1
15.780771	18.250666	0
-0.301278	0.188624	2
0.473777	-0.284446	2
17.835664	17.364783	0
15.600237	15.841378	0
16.010521	16.337534	0
-0.866282	-1.428293	2
8.347991	7.927516	1
15.711541	16.200153	0
9.544369	10.404810	1
6.934785	5.768546	1
7.479537	9.126616	1
-0.917947	-1.207461	2
1.188112	2.279743	2
7.235406	7.837250	1
15.568337	15.088072	0
16.072385	15.836349	0
-1.207445	-2.176201	2
6.461849	7.255278	1
0.424108	0.806428	2
6.895895	6.276730	1
17.212202	17.081176	0
17.225364	17.591265	0
0.503675	0.410166	2
7.145345	5.900732	1
0.857667	1.539758	2
15.843521	16.145801	0
7.532500	7.637319	1
8.912913	8.065646	1
-0.364943	-2.295794	2
1.370106	-0.498724	2
9.447179	10.656479	1
0.315924	0.138637	2
2.186909	1.244822	2
9.696222	9.933410	1
8.131714	7.395542	1
16.324747	16.124056	0
14.757703	13.816125	0
8.635344	8.329131	1
17.711558	19.945686	0
16.258810	16.782697	0
7.816565	8.560977	1
17.272650	17.729357	0
0.256190	-0.054498	2
14.287818	14.357115	0
8.362736	8.967402	1
7.317035	7.590608	1
1.146722	1.107192	2
8.660253	7.933147	1
7.173826	6.453910	1
-0.040501	-1.072001	2
9.505037	9.494495	1
-0.848613	-0.620901	2
0.956132	-1.181737	2
17.447749	18.764509	0
16.195684	15.720087	0
1.668414	2.940950	2
0.671890	1.096505	2
-0.241316	0.598603	2
8.410586	7.873937	1
15.870900	16.437370	0
-2.360029	-2.619446	2
0.487251	0.707589	2
7.286553	5.361157	1
-2.151711	-0.582883	2
8.421188	8.133262	1
17.230321	17.588969	0
15.219988	14.753388	0
0.608610	-0.121844	2
8.564793	8.380619	1
7.709508	8.162764	1
8.412650	9.859855	1
7.305925	5.760789	1
8.783312	8.364093	1
0.175924	-0.461908	2
7.646746	7.813924	1
8.833447	9.427232	1
-1.979058	-2.027159	2
8.872697	9.340782	1
17.879928	17.895623	0
1.359258	3.670608	2
7.901424	8.375742	1
8.281373	6.797749	1
9.001458	7.045512	1
-0.531183	-2.542049	2
1.091638	0.298675	2
16.930653	16.949208	0
15.948223	16.350884	0
0.205038	0.133631	2
16.703679	16.699924	0
15.810967	16.942684	0
17.804033	17.441002	0
0.324319	0.890922	2
9.496601	7.436563	1
15.154999	14.347532	0
15.864206	14.566085	0
15.486515	15.113092	0
8.151218	11.040072	1
-0.761127	-0.975952	2
7.011729	6.990097	1
16.627098	15.280999	0
-1.209344	-0.850307	2
5.929506	4.511928	1
15.522880	15.625623	0
7.606036	8.043228	1
8.385470	10.231301	1
0.556374	0.207587	2
16.090675	15.626950	0
15.541217	16.696202	0
9.181526	8.807200	1
-0.989207	-2.038839	2
9.996093	10.989937	1
-0.095004	0.076037	2
16.420657	17.133336	0
-1.342377	-1.658564	2
0.301301	0.355161	2
6.692297	5.640638	1
7.531940	10.244671	1
9.368592	8.840665	1
0.122240	0.103816	2
7.820040	6.027640	1
15.899460	16.295126	0
17.197194	16.761696	0
15.423671	16.972816	0
2.072295	2.557696	2
-0.598130	-1.754931	2
-0.491456	-0.816241	2
16.704751	17.040644	0
9.067460	7.975222	1
-0.281075	-0.197760	2
17.336485	17.540089	0
0.216059	-2.167913	2
8.107623	8.051333	1
16.344415	16.927081	0
16.845041	17.525441	0
6.472602	4.110335	1
15.874673	15.397581	0
8.149360	6.097709	1
-0.741338	0.672034	2
0.754993	1.379327	2
15.653709	15.831905	0
7.267593	8.008997	1
7.668080	7.033103	1
1.393883	1.868144	2
6.761872	6.210851	1
18.004964	16.868324	0
15.552773	15.958961	0
13.643265	13.927107	0
1.833817	2.500730	2
7.533208	7.962551	1
7.629220	8.554731	1
9.135963	8.240495	1
-0.874389	-1.392477	2
7.957487	8.120744	1
0.256577	0.706491	2
16.888216	15.957137	0
-0.667621	-1.104221	2
16.584287	15.409803	0
0.249716	-0.059714	2
8.700407	9.397027	1
15.714620	16.138676	0
8.553051	8.029064	1
8.223523	7.069073	1
8.996552	9.299299	1
16.255001	15.069407	0
1.292210	1.209148	2
0.035479	0.228094	2
0.266640	-0.335494	2
8.062773	8.378675	1
16.339983	17.210334	0
6.932789	6.591368	1
5.783942	6.224758	1
0.641601	-0.279888	2
-2.276124	-1.902320	2
16.751619	16.574307	0
8.554161	8.318514	1
17.657214	17.962725	0
7.114728	7.163319	1
16.818588	16.514022	0
-2.008026	-2.137842	2
8.155784	7.413918	1
15.034698	14.517101	0
15.351437	16.223923	0
14.713260	14.186501	0
15.464052	16.412394	0
8.173345	8.411340	1
15.650419	17.811865	0
15.809633	16.034397	0
8.352880	10.216345	1
7.987575	7.648142	1
8.124739	8.926771	1
-1.594094	-2.144520	2
13.438632	12.195369	0
6.734118	5.795959	1
7.363141	8.862879	1
-0.578487	1.184328	2
7.218823	6.014655	1
-0.462170	1.949667	2
-0.697161	-0.601294	2
9.331560	10.204110	1
8.903420	8.438289	1
15.673630	16.494356	0
1.175623	2.563511	2
16.017763	16.208053	0
2.133273	1.535697	2
16.008043	16.019624	0
-0.937827	-0.564358	2
18.058517	17.795386	0
7.763688	8.441161	1
6.109619	5.417457	1
15.531498	14.720238	0
-0.455096	-1.131897	2
1.013043	-0.195549	2
6.792321	7.228085	1
18.356437	19.560277	0
9.809359	11.132117	1
7.267187	6.947550	1
6.972411	8.038264	1
0.239789	1.885348	2
15.160554	15.036812	0
0.645348	0.979241	2
16.032895	16.913540	0
16.436687	16.144562	0
0.564571	0.028303	2
9.446993	9.899993	1
6.838062	6.215962	1
-0.084387	0.398504	2
7.619536	6.174601	1
16.128168	16.320007	0
0.685207	0.225524	2
14.101331	13.262749	0
-1.621861	-2.782393	2
15.757233	16.128077	0
-1.127248	-2.495157	2
-1.681836	-3.630027	2
0.691768	2.102516	2
15.217504	15.110667	0
9.070415	6.957226	1
14.800714	13.771801	0
15.669843	16.478440	0
-0.248671	-1.347685	2
0.173524	1.053764	2
6.585670	6.912468	1
-0.631651	0.788290	2
15.543846	16.408567	0
16.224274	18.852296	0
0.279262	-0.236813	2
2.088405	2.917487	2
-0.956563	-1.562684	2
16.746565	15.981874	0
7.055273	7.445169	1
0.021551	1.205417	2
6.899346	6.780149	1
15.991322	15.676614	0
16.278218	16.209895	0
6.540295	4.574844	1
7.808613	9.480221	1
8.702750	7.783515	1
-1.865064	-2.006926	2
-0.949147	-0.529305	2
16.117457	15.437998	0
8.044065	10.342273	1
8.150337	8.310582	1
18.869993	16.993440	0
0.836276	1.087669	2
15.789083	14.489767	0
-0.108994	0.335612	2
-2.022064	-1.140592	2
0.093904	1.265295	2
7.383048	8.259450	1
7.576476	8.637812	1
8.601272	7.856873	1
1.403693	-0.555149	2
7.565556	6.820514	1
-1.242208	-0.387491	2
5.761702	5.877234	1
7.925030	9.308331	1
2.098655	1.314000	2
8.215872	7.480440	1
7.796031	8.372019	1
7.344292	7.056947	1
7.649578	7.504685	1
15.507857	17.780449	0
0.513344	1.506989	2
15.839764	17.147023	0
16.230993	16.266358	0
16.077047	17.265648	0
16.346189	14.005040	0
1.343746	0.606097	2
-0.752896	-0.056448	2
15.491819	16.182054	0
1.184393	1.021602	2
14.909446	13.913301	0
7.499620	5.818576	1
0.033861	0.396893	2
15.702756	15.366244	0
-0.105264	-0.687731	2
9.084902	9.607571	1
16.907567	16.860155	0
16.521368	15.671795	0
0.648431	-0.964425	2
0.088972	0.633914	2
16.470652	16.555042	0
8.122188	7.818844	1
9.110023	9.469729	1
15.522398	14.512658	0
0.635995	0.950708	2
7.499565	8.560680	1
-1.462767	-3.245446	2
16.779855	14.581803	0
0.785702	0.581214	2
15.217525	13.586476	0
15.621209	15.877941	0
8.489609	6.877676	1
15.532645	15.549264	0
8.100296	8.551971	1
7.616873	7.699057	1
16.552188	15.844213	0
16.239207	16.056796	0
15.581233	15.967518	0
-0.132315	-0.909582	2
1.108488	1.189464	2
17.603877	18.313335	0
16.012200	16.178379	0
6.259333	5.348193	1
0.000005	1.863944	2
16.299013	16.526384	0
1.060309	1.954749	2
8.832866	9.203035	1
-0.624134	-1.575342	2
8.918728	7.768444	1
0.127946	0.269686	2
7.773216	8.031201	1
7.636978	8.649845	1
7.752705	7.573642	1
8.754928	8.821196	1
17.518938	18.278033	0
-0.721672	-0.312372	2
1.018277	2.192021	2
0.684967	1.390442	2
5.745007	6.709216	1
9.299388	9.569653	1
16.361201	17.231435	0
-0.811074	0.284757	2
15.922403	16.031918	0
7.782533	7.003424	1
8.287879	7.471552	1
9.588087	11.078125	1
15.472310	16.235597	0
15.032383	14.609549	0
14.622353	15.756329	0
15.267989	14.392685	0
8.560229	7.699055	1
8.830841	8.068650	1
17.159926	15.520618	0
17.529700	18.182730	0
0.701676	1.504833	2
16.838515	19.544882	0
-0.225423	-1.264384	2
8.392813	7.467566	1
17.649881	14.927713	0
14.841613	14.307248	0
16.012996	17.161830	0
-0.218033	-0.290409	2
-0.212404	0.572329	2
-0.360431	0.243316	2
16.227646	15.786546	0
16.421552	17.687693	0
0.857381	1.829401	2
16.711208	17.672816	0
-0.391229	-2.911743	2
0.843052	1.281495	2
17.260008	19.597543	0
9.414639	10.179593	1
-0.342130	0.084164	2
8.737996	8.281396	1
0.233740	-0.411502	2
0.935828	2.167997	2
17.213380	15.239861	0
7.965280	5.322655	1
15.551364	14.184705	0
-0.264730	3.008307	2
8.411926	7.170693	1
16.144304	17.376207	0
15.260077	15.280060	0
9.350542	8.653690	1
1.120735	3.009788	2
17.155892	16.951864	0
16.980301	15.857346	0
-1.424695	-0.001754	2
8.984712	9.981375	1
-0.570626	-1.099560	2
15.015105	14.542504	0
8.704168	8.800409	1
-1.548788	-2.616384	2
17.114478	16.569013	0
15.202289	16.668707	0
7.527285	5.553253	1
6.538645	7.525515	1
7.357766	6.469410	1
16.720307	15.228954	0
-1.171506	-1.274105	2
15.694698	14.666179	0
7.252023	7.406183	1
0.181750	-0.699450	2
16.897623	16.835938	0
-1.483635	0.812660	2
14.713255	14.511981	0
8.484427	8.538211	1
16.386773	17.114442	0
14.772032	13.311038	0
18.570749	19.925962	0
0.456993	0.412238	2
-0.000190	-0.443727	2
8.942539	9.438547	1
16.097787	16.542640	0
8.183417	9.320296	1
8.317282	7.487138	1
15.861059	15.579157	0
16.750799	16.436676	0
16.388852	15.797835	0
-0.205776	-0.699815	2
6.863223	7.177759	1
6.635680	5.613466	1
15.520683	15.692525	0
1.309197	1.274067	2
16.788110	17.421271	0
16.315776	17.234100	0
8.014769	6.652351	1
16.833254	15.734335	0
16.896458	17.766881	0
-0.370448	-0.164189	2
16.741228	17.821316	0
2.001345	3.565347	2
16.558246	16.876457	0
15.547499	16.252708	0
-0.756109	-1.148225	2
-0.501069	-0.709452	2
16.120845	14.738500	0
17.675124	17.364635	0
16.895765	17.616109	0
15.992846	17.070138	0
15.545313	15.713804	0
-0.794336	-0.693652	2
10.361779	10.451479	1
1.233244	-0.112102	2
6.782057	7.761733	1
-0.143433	-3.353235	2
0.218758	0.035643	2
8.440526	8.794432	1
1.031023	0.082518	2
1.201317	2.320349	2
8.777649	7.627246	1
-0.534686	-2.025590	2
0.843423	1.302167	2
16.995553	17.176253	0
17.336233	16.872896	0
12.771159	12.456985	0
16.991492	16.548800	0
17.854031	18.166239	0
-0.664933	-2.110066	2
7.164768	7.855777	1
8.090738	8.974365	1
-1.615429	-3.957015	2
14.123541	12.423678	0
17.375207	16.424190	0
9.575089	9.574622	1
6.437753	5.181698	1
7.995486	7.657275	1
-1.607542	-2.128010	2
16.002864	15.164192	0
16.686421	15.425846	0
0.276730	-0.107610	2
0.059469	0.401215	2
-1.271495	0.778046	2
7.357495	8.523386	1
1.595577	2.615133	2
8.507547	9.355225	1
6.525953	5.865037	1
8.805440	7.666151	1
8.389975	8.318740	1
16.972114	16.816287	0
-1.176303	-0.508880	2
8.439026	8.486416	1
-1.987515	-1.695064	2
-0.581738	-1.573834	2
2.601053	0.840215	2
-0.038926	-0.127201	2
15.159497	16.577255	0
15.297892	15.114628	0
16.171433	15.729159	0
7.806812	8.320783	1
-0.179237	-1.109110	2
8.531675	9.629216	1
9.469277	10.171528	1
8.231159	8.638392	1
8.692749	10.425034	1
-1.274636	-1.462190	2
6.993644	7.024558	1
-0.084400	1.047155	2
15.868318	14.808109	0
16.268208	17.089009	0
0.373629	0.441558	2
16.056530	15.101732	0
1.007490	0.332372	2
-1.319271	-1.338216	2
6.131311	5.471761	1
14.826454	15.830134	0
8.362473	8.874155	1
16.386697	17.912167	0
0.708108	1.446463	2
7.725331	8.355434	1
-1.348503	-3.565688	2
14.904795	14.520719	0
0.436727	0.085761	2
16.137945	17.023166	0
17.879129	18.125779	0
-0.402393	-0.277235	2
7.018131	8.349486	1
1.228184	-0.143094	2
1.100240	1.250770	2
15.509872	15.513819	0
0.068720	0.685127	2
0.177328	-1.891913	2
15.795993	16.208606	0
8.642715	9.012889	1
0.352911	0.244094	2
6.500218	6.978021	1
7.637418	8.320343	1
-0.134379	-0.036427	2
7.690476	9.052841	1
15.526173	16.868743	0
7.871519	6.712680	1
6.467671	5.386901	1
15.712250	16.400999	0
14.713883	14.426611	0
14.545355	15.180149	0
7.761158	7.972489	1
-0.363513	-1.184683	2
8.579288	10.324828	1
-0.738665	-0.865789	2
15.291173	15.882506	0
1.447674	1.561287	2
-0.214341	-0.112155	2
8.528396	8.063448	1
15.884904	16.664765	0
-1.577104	-1.954371	2
7.881564	8.459427	1
7.922761	6.177868	1
-1.184356	0.553236	2
14.083490	12.860258	0
16.996930	14.360734	0
-1.106090	-2.611772	2
15.694819	16.999773	0
14.572763	14.659088	0
16.727312	17.294490	0
7.454563	6.799447	1
-1.275378	0.755340	2
6.942072	6.176566	1
7.585812	7.237540	1
7.424315	8.272841	1
17.579086	18.546183	0
0.128359	-0.856908	2
-0.119930	0.112663	2
6.490493	5.574460	1
16.730789	16.667632	0
9.588468	9.998808	1
0.259651	1.592071	2
15.453852	15.490682	0
-0.048475	-0.753020	2
15.734663	16.529953	0
1.014060	1.491567	2
7.908012	8.055266	1
7.405273	5.840435	1
16.248789	15.015927	0
8.467279	9.861560	1
7.733634	8.601456	1
14.999177	14.386859	0
16.050152	15.376758	0
8.418371	8.064285	1
0.805027	-0.375209	2
1.534065	1.419663	2
15.203255	15.848119	0
7.933142	8.414841	1
14.816094	14.000538	0
7.762890	8.766982	1
0.027001	0.775167	2
8.613652	7.257272	1
-0.161896	0.941400	2
8.331501	8.724518	1
16.019741	15.996413	0
0.314857	0.727626	2
8.836280	7.675723	1
14.890948	14.771891	0
8.152972	10.039462	1
15.617794	14.851124	0
9.506002	9.646298	1
16.527321	17.105048	0
-1.369680	-2.092138	2
18.154966	19.223844	0
