9.645349	9.746217
9.258469	11.091800
10.219039	9.688107
9.047442	8.537411
9.972870	9.791690
8.276150	8.645886
8.464710	8.487331
10.205238	11.115762
9.935676	10.849056
7.648734	9.081043
10.939019	11.598433
9.405671	8.587960
8.276121	8.206526
10.423543	10.061620
8.203995	7.442998
10.399601	11.889899
7.916749	8.200908
8.724350	9.293664
10.463964	10.755787
8.742494	7.941629
9.864499	8.769634
10.093082	11.190579
6.646112	5.384184
8.926761	8.592993
10.766302	10.556074
9.343041	11.072770
9.403966	9.907215
8.585124	9.163398
7.401172	7.825857
9.966983	9.655472
9.167899	9.509373
8.830072	7.808296
9.654109	8.615792
9.319095	8.523551
10.183334	9.327343
8.990901	10.059834
9.288195	9.691720
10.816373	9.657034
8.027747	8.431682
9.270619	9.847271
7.354321	5.973659
9.111686	8.935810
10.853277	12.468937
11.082964	10.789105
7.818766	9.180855
8.377262	8.552073
7.890888	7.481360
9.350974	8.385159
9.630705	9.187929
7.513021	7.762142
10.547712	11.231011
9.788851	8.994102
9.896720	9.019732
8.139493	8.942241
9.479157	8.128641
10.215281	10.198899
10.705925	11.723615
10.634012	9.898389
7.526517	6.182561
9.761331	10.320510
8.246797	8.427318
8.523006	9.047187
7.885036	7.032599
8.498127	7.509170
11.298896	11.577478
10.155998	9.732762
8.523364	9.152193
10.155661	10.117819
7.901478	7.381639
11.319861	11.156269
8.396552	8.127466
7.971642	8.248058
8.095311	8.481545
8.837807	10.148856
9.710083	8.526058
9.140187	9.047695
11.188771	9.899120
8.034448	7.838882
6.973431	6.655262
9.936637	9.467743
7.679160	8.245400
8.822317	10.443151
9.805429	9.454646
9.527879	10.088106
7.563640	8.389436
9.324346	10.676667
9.981275	8.836094
8.140695	8.616833
8.705519	7.432195
10.600529	10.393480
10.160791	9.855190
9.688270	10.342655
10.270967	10.632980
10.789241	9.628180
8.072257	8.563147
10.258996	9.736353
9.822515	9.907551
11.262617	11.969418
11.048150	11.542963
9.681903	10.245295
9.592758	9.320122
7.265101	6.634450
11.107243	11.925429
9.521632	8.706299
8.590225	7.348264
10.099121	10.923929
9.321308	11.050829
11.251343	12.236922
8.998479	9.965693
9.711423	7.354939
8.280141	8.729741
9.079866	9.037214
8.969344	9.550685
8.347113	8.365111
8.310208	7.760721
10.710661	11.679495
9.843171	9.157953
7.455151	8.869546
8.081861	7.850495
9.441942	10.100726
9.196359	9.995939
9.271606	11.025871
9.249224	8.770846
10.002104	9.836016
10.880464	10.066854
7.913040	7.527356
9.710276	10.742623
9.298597	9.210604
8.892039	8.140611
10.118710	11.520663
7.827254	7.466211
7.776106	6.871787
7.642923	7.677222
8.452487	7.595987
10.603120	9.803036
8.961375	10.356093
8.737026	7.992108
9.830170	10.647534
8.864556	8.520259
9.056051	8.905194
9.461300	10.224546
9.259729	8.794899
10.143142	8.332163
8.239074	9.262457
10.174792	11.868892
8.854175	7.441469
8.477177	8.822679
9.046585	7.012490
9.718462	7.658775
9.764774	9.502504
9.084932	7.932983
8.843081	9.354898
7.849302	7.549093
8.238767	8.145751
8.074749	7.208473
9.466868	8.844935
8.945582	8.231398
8.364539	9.290633
10.119176	9.820467
12.238454	11.729233
9.404771	9.023113
10.694302	10.334528
8.924924	8.270174
10.728395	11.625804
8.732610	10.663191
9.985091	10.375917
9.971108	10.739471
8.690965	9.577849
8.315387	9.148560
8.928492	11.034740
9.057936	8.770407
8.789601	8.067135
9.554288	8.236030
8.942353	7.343976
8.711020	8.147473
10.813657	10.357989
9.928002	12.288776
7.939758	8.300840
9.714891	9.808346
9.718887	8.708397
9.529842	10.515358
9.439854	10.252636
9.592063	9.293010
8.512229	8.919939
8.873140	10.073434
7.831102	8.275391
9.722273	10.090858
9.882627	10.583182
9.413100	7.872207
9.864348	11.126235
10.205320	10.528045
9.045626	8.851904
8.971167	8.915863
8.323547	8.491967
9.774286	9.446649
9.593494	10.159807
8.568212	10.292819
8.871119	9.352222
7.183069	6.344962
11.787067	10.653712
8.992130	10.052072
9.686603	10.962851
10.598401	8.956248
8.303942	8.333794
9.730617	13.026003
11.091497	12.432413
9.369685	9.249287
9.550557	7.691541
8.567255	9.899410
7.849934	7.688238
10.410733	9.599200
9.230761	10.070540
11.432164	11.886113
9.258452	7.830711
6.756157	6.812226
9.035292	9.650601
10.994161	10.755413
8.525551	8.856207
9.283047	9.448649
7.880109	6.606974
8.597625	8.391758
9.711605	10.015306
8.264248	9.493644
9.848010	9.299247
9.887962	10.977236
7.441010	10.133936
8.189537	7.196712
9.270510	9.097849
8.406914	8.485687
10.217693	10.390849
9.624502	8.923241
9.574515	11.295557
9.443246	10.426913
11.629077	10.640116
9.182577	9.746339
8.795657	8.658382
11.201948	10.065113
10.389520	9.577043
9.312092	8.628885
9.063406	8.917841
8.432742	8.465159
9.766910	9.563238
7.948966	8.498374
9.660750	10.311315
7.939416	8.579456
8.385216	8.092333
9.090135	9.364358
12.367131	12.693514
9.576834	9.581223
9.345979	8.761370
11.047529	11.655524
9.030478	8.948287
8.985656	8.506924
8.771320	7.516983
8.161691	8.506040
10.268299	10.464023
10.822110	9.072182
9.965417	13.588126
7.644789	8.213182
7.914721	6.789427
7.018369	6.229462
9.535281	9.162590
8.781531	8.586533
9.749290	9.851402
9.894147	10.098743
9.111834	9.107847
7.818452	10.020744
8.236867	9.173303
10.664403	11.736668
9.784812	10.699031
9.057628	10.275933
8.151130	8.094876
10.855821	10.688354
9.169436	9.402948
8.765974	8.800416
9.783687	10.247025
10.269702	10.855857
8.353491	8.784499
9.105858	7.972937
7.578985	9.266576
8.346980	7.942771
8.240028	8.348704
10.962011	10.806236
10.196196	8.797665
8.501366	7.172287
7.245545	7.422883
8.510047	8.106742
10.775252	11.077575
8.414446	7.612201
8.466327	9.500463
8.318010	10.979304
10.283130	9.365066
10.115607	11.005752
9.330145	7.756205
7.712375	9.435614
7.612992	7.903548
8.223684	6.671209
8.455685	8.501892
10.365788	9.001189
9.767529	11.421261
8.606959	8.910772
9.941506	10.728950
7.515050	9.060473
9.772475	7.993303
9.362749	10.641589
8.364554	6.848720
8.518594	8.095745
8.336553	7.781535
9.176331	7.872082
9.678899	8.949549
8.170756	9.048195
7.911602	7.270382
7.597722	9.123764
9.635338	8.846556
9.639329	8.280970
9.930564	9.084581
9.019441	8.507513
10.991140	10.298612
8.656498	8.001813
9.087913	9.652372
8.679325	9.822214
7.901694	7.747758
7.780062	8.616919
7.814405	7.315062
8.356568	6.104569
9.671483	11.630229
9.622500	8.571541
9.479137	9.821071
9.151268	9.271207
8.010442	5.890660
8.401393	9.282018
11.258122	11.397868
8.990496	9.097329
9.282072	8.600966
10.239407	10.099672
11.966441	10.794231
10.265551	9.494236
9.427366	8.422620
9.031119	9.716674
9.819971	10.768336
8.675278	8.843510
10.329480	8.834225
9.616174	8.750502
8.438291	7.147580
6.609056	6.223129
8.286992	7.060990
8.621611	10.130755
9.226787	10.952025
8.495658	9.370380
9.699515	11.157006
8.976232	10.090700
8.508975	8.351958
8.585139	7.886389
9.382489	9.591021
9.744345	8.925512
10.703389	9.374398
9.269245	9.118797
8.873079	8.858743
9.074040	10.190248
8.282690	7.337554
8.627540	7.914491
7.801121	8.292687
9.751370	9.232935
8.725005	8.801504
8.678172	9.869517
9.264610	7.368438
8.985125	8.190016
9.734883	10.173118
9.135518	10.125550
9.584828	9.211328
8.629590	7.577642
8.423646	9.379245
8.206626	8.660117
9.414688	8.793970
9.511822	10.268051
7.183019	5.519993
8.982532	9.230544
10.143937	10.956885
7.547482	6.657713
8.380570	6.503324
9.710246	7.975234
10.244776	10.189201
9.470133	8.503778
7.694915	7.158845
8.876320	9.116345
9.680884	11.145621
11.129729	11.883543
9.034182	10.733657
8.944116	8.673585
8.790132	7.049348
9.206034	9.984518
8.967657	8.831436
8.183770	8.323564
9.412629	10.685723
9.139913	8.662630
7.810663	7.646950
11.279626	9.802832
7.508433	8.806008
8.245172	8.148330
8.176927	8.761490
7.397471	7.634620
10.794078	10.079714
8.823489	10.242786
7.789885	8.426353
9.205763	9.067743
9.649265	9.041130
9.942100	9.666531
9.214501	10.417873
9.880734	10.195346
8.956607	9.724112
10.485321	9.597168
8.707039	6.420397
8.533325	9.395168
10.595180	11.101476
11.518099	10.594328
9.015298	8.440324
10.223901	11.080977
9.634139	9.836401
9.428606	9.830613
8.357765	9.706382
7.008682	7.109871
9.602618	9.553613
7.753384	7.734931
10.310942	10.059046
8.409588	9.589955
10.518575	10.067000
9.355496	9.803862
9.547618	10.413656
8.898798	10.608008
10.268412	10.840283
9.389770	9.524964
7.662177	8.280512
8.801428	9.810851
8.684005	8.642660
8.323198	7.662351
8.482463	7.956709
8.690281	8.499158
9.327462	9.963664
8.149888	7.717366
9.683992	10.198964
9.313275	10.801428
8.034015	8.456255
7.858700	8.483058
9.527189	10.225745
10.544514	10.597900
10.176871	12.165584
8.964323	8.514363
9.230158	8.440990
10.324542	10.536558
10.116692	10.132990
9.504842	11.164158
10.108736	10.515087
9.219265	10.084587
8.189497	8.349473
7.248724	4.568577
10.431275	9.573908
8.024085	9.091167
8.064108	8.384115
7.722504	7.916971
8.244393	8.805480
8.854993	8.168228
10.180823	9.567086
10.129607	10.821132
8.129892	9.442213
6.936258	5.710677
8.225916	10.121731
6.795079	7.530171
9.719072	9.283195
9.918721	8.648261
8.415874	8.702441
9.811074	10.282498
7.924785	8.360914
10.531682	11.224725
9.779444	9.830768
8.523456	8.600597
8.691962	7.577768
9.132766	7.884932
9.685628	10.907305
8.747048	9.089115
9.818487	9.804909
8.189895	8.240543
7.939110	7.903743
8.842656	8.469802
8.745156	8.399647
8.718709	7.793258
8.156528	6.532301
9.022553	9.126625
9.487252	8.225059
9.240371	8.965227
9.566507	9.710738
8.247309	8.123706
10.531707	9.461290
8.802470	9.317040
9.547785	8.613597
7.893217	8.108532
9.391395	9.066821
8.648542	8.957608
7.804902	7.192320
10.427679	11.996518
8.770965	8.157151
8.457562	6.620504
7.546284	6.929142
8.258024	8.422510
8.762482	8.451370
10.153070	9.590883
10.489006	10.152255
9.125335	9.851557
9.434406	9.738634
8.732778	8.977539
9.936880	8.774739
10.658129	11.428323
7.509102	6.084693
9.912402	8.742902
10.379921	11.078020
8.655402	9.002869
8.080462	7.737862
8.339255	7.759664
9.089821	8.359003
8.297129	8.767127
8.386563	7.949052
9.263007	9.235304
8.763030	8.177881
9.882714	9.673776
9.203499	9.515526
10.330116	8.739923
8.888878	10.080390
9.014909	9.202453
8.934029	10.557847
8.382265	8.572412
9.369350	10.170762
9.087076	10.721208
8.405110	8.971677
9.263078	7.570616
8.282953	7.339506
7.615561	6.956242
8.556573	7.579070
8.999213	8.618066
8.869052	8.280873
10.864969	10.037962
8.952059	9.524781
9.705782	10.457824
6.589211	6.384112
9.947518	10.172198
7.844927	7.058528
7.172839	8.226560
10.018689	10.583825
8.902171	10.513745
8.655257	9.472122
10.096653	9.434718
7.726701	7.281777
9.766041	8.335673
8.261278	8.041569
7.712657	8.414071
9.230599	11.340043
8.229830	7.706499
10.758537	10.655404
8.349730	9.757524
10.677699	10.738381
8.162951	6.688388
9.381007	10.213938
10.108142	10.012418
9.240705	10.415687
10.429844	9.639715
9.238914	8.656117
9.034790	9.195175
9.704037	8.260002
9.038759	8.552444
9.375082	11.555866
8.129015	7.306177
9.525541	10.201784
10.639059	10.181254
8.572956	8.314893
8.382920	9.552033
9.471495	7.981611
8.650396	9.141296
7.657398	10.258331
9.541800	9.867697
9.849892	9.847369
11.054476	10.890359
9.132412	7.068038
11.530088	11.909051
9.166118	8.638756
9.282937	9.108287
8.485152	10.067674
10.848256	11.298380
9.468847	9.632331
7.725257	8.574050
8.417209	7.166107
8.300930	7.909609
9.154861	10.451889
9.066611	10.347514
7.948857	9.215596
9.343052	11.529363
8.074053	8.404746
8.233312	7.710615
8.754116	8.134031
10.011503	9.560572
8.818062	8.370220
8.425637	8.018393
7.719733	7.098491
8.686918	9.738003
9.418542	8.217037
10.318735	9.880091
8.387451	7.073275
9.123263	11.830143
10.962323	10.633144
8.109110	6.476234
7.063317	7.615757
8.763242	9.048086
9.407768	10.093654
9.406001	8.505684
10.957846	11.502920
9.884468	10.894432
10.540295	9.523625
8.751521	8.307573
8.373645	7.797570
9.478637	8.994101
9.599088	10.636270
10.024683	10.570210
8.337032	7.308078
9.375532	8.659124
8.480929	6.671107
10.347690	8.121265
7.732447	6.125724
8.646459	8.568804
10.853123	11.555049
8.058469	8.915847
9.184753	7.900463
9.874589	9.092271
8.902696	8.303613
7.002453	6.805090
9.502277	8.708679
7.594156	9.378846
9.332999	9.803396
8.865341	6.460926
10.082787	9.018013
11.005600	11.794921
8.971525	9.893886
7.302255	8.118612
8.418778	8.412228
7.760456	8.182822
10.140733	9.677636
6.091258	4.788911
9.327247	11.032690
7.976586	7.004666
8.799331	8.502777
10.063314	7.913533
8.332749	7.842055
8.303188	9.124199
10.559927	11.473141
9.236764	8.897690
8.654306	9.295805
8.335598	7.721701
8.890597	8.874600
10.058790	10.901711
6.126159	4.669618
8.760356	8.373108
8.839813	11.250813
8.676282	9.837932
8.364191	10.275972
9.054319	7.719620
9.121886	9.516150
6.633184	7.153100
8.884285	8.685619
7.308585	8.869643
8.223797	7.767927
11.222224	9.781011
9.506559	8.630797
8.403316	9.479311
8.601326	9.797189
7.999743	9.819238
11.606106	12.504767
8.515784	9.222726
8.411316	8.707964
8.596003	8.571301
8.973592	9.716355
11.448233	11.023560
8.983786	11.311771
9.700889	10.102629
8.082818	9.016726
9.365525	9.394047
10.498825	9.294549
9.357739	8.712842
8.169061	7.324058
10.218843	9.212635
9.405306	9.871336
7.516024	8.795797
10.940255	10.448953
8.915106	8.515501
7.853619	7.207713
9.940532	8.348055
8.944825	7.304191
8.655689	8.859348
8.115020	8.807420
10.507887	9.924256
7.436281	8.113020
9.383315	10.085379
6.409320	7.418009
7.622881	5.985763
10.499040	11.264292
10.147951	11.351374
9.872602	10.224291
7.496169	7.555567
7.730735	6.212997
7.401181	8.234781
9.083177	9.616288
10.767730	11.696701
7.865314	8.032234
9.157478	6.785950
9.073074	7.859435
8.228919	8.652009
10.603662	9.028954
8.709183	9.204411
8.773225	8.608818
8.442812	7.948453
9.437738	8.205397
10.064063	9.729865
7.814031	7.635516
8.682848	7.952663
8.724839	10.194168
7.172582	7.048644
10.968442	10.431238
8.181103	7.050763
9.753053	9.893006
9.072887	9.721816
6.890504	9.919666
8.042666	9.022738
8.986470	9.283358
9.729304	10.396850
7.357062	6.041625
8.367777	8.285180
10.602645	8.500828
9.517905	9.779701
8.518703	7.971299
9.189074	7.973492
8.192519	6.882545
9.350932	10.740247
7.519538	8.251405
10.059746	10.789044
9.394517	10.345138
9.782513	10.269530
7.022933	7.071274
8.031121	6.955278
9.126874	8.513082
9.302869	9.251492
7.735056	8.472742
8.642260	8.620387
10.013198	10.914143
8.784041	9.996607
8.707131	8.992832
8.662899	10.099778
9.120797	8.772434
8.581022	9.371725
7.526440	6.875850
9.041068	9.482912
9.256595	7.780226
8.211425	6.961679
7.784657	8.961405
8.682525	8.148606
7.828573	7.470187
7.499979	6.596144
7.964871	7.669124
7.277704	7.162755
8.960676	10.134332
9.732193	9.793633
9.400158	10.731262
8.151787	7.564154
9.372508	9.223252
7.380263	6.230161
9.226097	8.211794
8.668629	7.112299
9.225189	9.696460
10.606355	10.911655
8.905157	7.219584
9.230926	7.544874
8.233269	7.503512
7.166614	7.141541
8.763163	10.377124
8.673357	10.471675
7.557706	6.131198
9.333720	9.626587
11.220244	10.425363
11.255701	12.279811
9.364701	7.744160
8.779595	8.963406
11.790457	12.094178
10.175366	10.680555
8.821575	9.145037
9.316423	9.825922
9.109740	9.471341
9.169042	10.072829
9.254363	9.914829
6.116812	7.111430
8.431914	9.423547
9.433559	10.950820
10.454898	9.945412
8.315629	7.413750
9.104463	9.221335
9.417597	8.333398
9.077679	7.604466
11.628684	10.868866
7.412183	7.248581
10.606681	10.517786
8.938633	8.086128
7.476154	7.043469
9.094674	10.167814
9.617350	10.881978
8.519381	8.980327
8.480946	9.243022
8.717703	7.745115
8.628992	7.710677
7.801794	7.698584
8.537714	7.649407
8.532950	8.374900
9.993945	10.182119
10.267693	10.684603
8.547793	9.140109
8.670303	8.360640
7.893314	6.966536
7.670430	8.041309
9.399224	10.285624
10.108602	10.113163
7.942127	10.773948
8.626249	8.357527
9.943773	10.774571
8.450081	8.214240
11.147903	11.820189
7.938815	8.682926
7.074404	7.526706
9.596023	9.978908
9.014211	7.573172
8.068197	7.832304
9.076441	8.521601
11.381991	11.247785
7.964066	7.499937
7.474304	8.676799
8.369203	8.268953
8.190712	8.015262
9.249297	11.026817
8.842616	10.043481
9.100956	8.310725
9.671312	8.130908
7.984669	8.874343
6.739821	7.086203
9.323631	7.775562
9.463689	9.239158
9.023173	9.638636
10.883419	10.679080
8.209932	5.928233
8.775080	9.738891
7.852876	8.434202
8.980840	8.715511
9.365050	9.083060
8.473338	6.646167
8.905709	9.158590
8.913337	7.684906
7.999118	8.491380
9.442053	8.047129
6.352851	5.220510
10.989530	12.401817
8.069526	7.544526
9.165337	9.923426
8.710545	8.392190
9.224609	10.328545
8.743233	9.291194
10.223652	8.614165
9.325327	11.803636
9.549463	11.702459
8.672298	10.344537
8.409547	7.893109
9.337104	9.948852
9.464269	9.576445
9.668135	9.211018
8.277863	7.821368
10.054250	11.752958
10.729083	11.593990
8.473556	10.413954
9.000939	9.707680
10.335229	9.833390
10.387245	10.198671
9.714302	8.822902
7.463964	6.408103
8.798853	8.941487
9.976259	10.545133
11.206956	12.585998
8.059434	9.217485
9.052018	7.164861
9.135041	10.433238
9.280765	8.250077
8.890468	10.434905
9.442463	9.489984
8.268117	7.004612
8.822664	9.408989
8.581406	8.561102
9.109402	11.497183
